timestamp;open;high;low;close;volume;trade_count;vwap
2016-01-08 22:00:00+00:00;191.85;192.05;191.83;191.95;785762.0;550.0;191.972699
2016-01-11 09:00:00+00:00;193.11;193.23;192.49;192.72;36151.0;119.0;192.825644
2016-01-11 10:00:00+00:00;192.8;192.83;191.97;192.47;24253.0;88.0;192.358101
2016-01-11 11:00:00+00:00;192.26;192.8;192.05;192.67;88718.0;192.0;192.523893
2016-01-11 12:00:00+00:00;192.56;192.79;192.27;192.5;291040.0;390.0;192.513697
2016-01-11 13:00:00+00:00;192.07;193.37;191.22;192.91;1418644.0;2650.0;192.867271
2016-01-11 14:00:00+00:00;192.95;193.41;191.925;192.095;18887692.0;74902.0;192.682305
2016-01-11 15:00:00+00:00;192.09;192.85;191.35;191.49;23450861.0;104484.0;192.159261
2016-01-11 16:00:00+00:00;191.5;192.4;191.06;192.11;21191161.0;85802.0;191.658804
2016-01-11 17:00:00+00:00;192.12;192.1799;191.07;191.32;15446947.0;65274.0;191.500334
2016-01-11 18:00:00+00:00;191.33;191.55;189.82;190.185;20328256.0;86579.0;190.579789
2016-01-11 19:00:00+00:00;190.18;191.57;189.99;190.97;23013387.0;100714.0;190.953958
2016-01-11 20:00:00+00:00;190.98;192.79;190.25;192.08;41780593.0;171429.0;191.866632
2016-01-11 21:00:00+00:00;192.08;192.38;191.67;191.84;38274467.0;7713.0;192.093082
2016-01-11 22:00:00+00:00;191.87;192.11;191.77;191.9;657217.0;223.0;191.862396
2016-01-11 23:00:00+00:00;191.92;192.45;191.85;192.42;273473.0;486.0;192.183114
2016-01-12 00:00:00+00:00;192.44;192.54;192.17;192.41;203109.0;423.0;192.379262
2016-01-12 09:00:00+00:00;191.64;192.71;191.35;192.6;47475.0;177.0;192.037586
2016-01-12 10:00:00+00:00;192.65;193.55;192.52;193.53;48521.0;199.0;193.106221
2016-01-12 11:00:00+00:00;193.45;194.0;192.95;193.25;244779.0;373.0;193.308536
2016-01-12 12:00:00+00:00;193.23;193.99;193.06;193.85;803368.0;902.0;193.490371
2016-01-12 13:00:00+00:00;193.84;194.26;193.07;193.92;2800069.0;3343.0;193.948205
2016-01-12 14:00:00+00:00;193.93;194.55;193.38;193.97;19952179.0;71104.0;194.028735
2016-01-12 15:00:00+00:00;193.975;194.17;192.59;193.05;27814468.0;112946.0;193.283846
2016-01-12 16:00:00+00:00;193.0608;193.22;191.77;192.52;20690340.0;90907.0;192.424635
2016-01-12 17:00:00+00:00;192.52;192.99;191.44;191.75;17530982.0;74287.0;192.1099
2016-01-12 18:00:00+00:00;191.75;192.5;191.62;191.87;11783148.0;56941.0;192.069015
2016-01-12 19:00:00+00:00;191.87;192.94;191.14;192.84;23580575.0;90415.0;191.96128
2016-01-12 20:00:00+00:00;192.85;194.01;192.29;193.62;32839494.0;123832.0;193.383603
2016-01-12 21:00:00+00:00;193.61;193.79;189.17;192.8;16094966.0;7566.0;193.454846
2016-01-12 22:00:00+00:00;192.8;192.88;192.64;192.84;591342.0;1129.0;192.732885
2016-01-12 23:00:00+00:00;192.81;193.66;192.77;193.27;458184.0;781.0;193.15203
2016-01-13 00:00:00+00:00;193.27;193.98;193.27;193.95;563598.0;815.0;193.547156
2016-01-13 09:00:00+00:00;194.82;195.07;194.5;194.51;175289.0;426.0;194.805866
2016-01-13 10:00:00+00:00;194.53;194.71;194.36;194.52;32915.0;85.0;194.501933
2016-01-13 11:00:00+00:00;194.46;194.46;193.97;194.11;180783.0;272.0;194.177116
2016-01-13 12:00:00+00:00;194.13;194.41;193.96;194.05;610995.0;744.0;194.212445
2016-01-13 13:00:00+00:00;195.44;195.44;193.8;194.55;1835817.0;2748.0;194.461822
2016-01-13 14:00:00+00:00;194.56;194.86;193.6383;194.09;17552583.0;65557.0;194.317804
2016-01-13 15:00:00+00:00;194.11;194.4025;192.84;193.66;25743833.0;105516.0;193.579548
2016-01-13 16:00:00+00:00;193.67;193.9;192.35;192.5;17213916.0;73084.0;193.221003
2016-01-13 17:00:00+00:00;192.49;192.75;191.615;191.74;14627669.0;58560.0;192.239306
2016-01-13 18:00:00+00:00;191.73;192.02;190.25;190.35;21989788.0;90826.0;191.09514
2016-01-13 19:00:00+00:00;190.34;190.7;188.38;189.34;42219371.0;183866.0;189.605379
2016-01-13 20:00:00+00:00;189.34;190.18;188.54;188.84;63012736.0;219077.0;189.25924
2016-01-13 21:00:00+00:00;188.84;189.6153;188.65;188.86;17530484.0;10332.0;188.913733
2016-01-13 22:00:00+00:00;188.88;188.94;188.77;188.93;436280.0;494.0;188.85698
2016-01-13 23:00:00+00:00;188.99;189.18;188.82;188.85;282316.0;595.0;189.050376
2016-01-14 00:00:00+00:00;188.84;189.15;188.76;188.86;185653.0;495.0;188.934687
2016-01-14 09:00:00+00:00;188.94;189.55;188.45;189.18;43723.0;152.0;188.947823
2016-01-14 10:00:00+00:00;189.15;189.4;188.5;188.63;45276.0;153.0;188.90301
2016-01-14 11:00:00+00:00;188.69;188.77;188.09;188.61;289286.0;495.0;188.464696
2016-01-14 12:00:00+00:00;188.68;189.66;188.6;189.54;646093.0;1404.0;189.178319
2016-01-14 13:00:00+00:00;189.55;190.0;188.55;189.79;5325772.0;3044.0;189.151563
2016-01-14 14:00:00+00:00;189.78;190.02;187.77;187.94;28306111.0;97494.0;188.971267
2016-01-14 15:00:00+00:00;187.94;191.67;187.66;190.835;60419112.0;226002.0;189.931067
2016-01-14 16:00:00+00:00;190.84;191.19;190.0;190.94;22973782.0;100260.0;190.621945
2016-01-14 17:00:00+00:00;190.93;191.78;190.46;191.1;20645491.0;80127.0;191.216064
2016-01-14 18:00:00+00:00;191.1;192.41;191.01;192.231;19387768.0;72408.0;191.939822
2016-01-14 19:00:00+00:00;192.24;193.03;191.83;192.95;25385966.0;83624.0;192.375511
2016-01-14 20:00:00+00:00;192.95;193.26;191.67;191.89;40510984.0;147909.0;192.390897
2016-01-14 21:00:00+00:00;191.88;192.36;191.68;191.77;18152057.0;8549.0;191.93438
2016-01-14 22:00:00+00:00;191.75;191.84;191.32;191.84;654938.0;1515.0;191.538963
2016-01-14 23:00:00+00:00;191.84;192.36;191.72;192.25;845543.0;677.0;192.179193
2016-01-15 00:00:00+00:00;192.27;192.53;191.75;191.83;188559.0;483.0;192.258602
2016-01-15 09:00:00+00:00;190.99;190.99;188.87;188.9;62789.0;222.0;189.278255
2016-01-15 10:00:00+00:00;189.15;189.39;188.33;188.59;93942.0;202.0;188.876817
2016-01-15 11:00:00+00:00;188.5;189.17;188.22;188.94;195076.0;375.0;188.84858
2016-01-15 12:00:00+00:00;188.93;189.37;188.65;189.05;967042.0;1380.0;188.993805
2016-01-15 13:00:00+00:00;188.65;191.54;186.88;187.55;6531225.0;9769.0;187.917872
2016-01-15 14:00:00+00:00;187.56;188.69;186.62;187.55;43141059.0;178582.0;187.672462
2016-01-15 15:00:00+00:00;187.56;188.76;186.99;187.58;55990407.0;179194.0;187.978412
2016-01-15 16:00:00+00:00;187.58;187.97;186.99;187.18;35130259.0;121732.0;187.443723
2016-01-15 17:00:00+00:00;187.18;187.35;185.52;186.68;46598342.0;157170.0;186.285512
2016-01-15 18:00:00+00:00;186.68;187.49;186.24;187.16;28071248.0;113162.0;186.833929
2016-01-15 19:00:00+00:00;187.16;188.25;186.43;188.2089;31457339.0;120949.0;187.230288
2016-01-15 20:00:00+00:00;188.2;188.39;187.03;187.78;56219451.0;207442.0;187.768593
2016-01-15 21:00:00+00:00;187.78;188.64;187.75;188.23;26806551.0;13755.0;188.022011
2016-01-15 22:00:00+00:00;188.27;188.5;188.09;188.33;2506934.0;806.0;188.227284
2016-01-19 09:00:00+00:00;190.48;191.0;190.0;190.68;97743.0;315.0;190.597234
2016-01-19 10:00:00+00:00;190.73;191.06;190.65;190.92;69800.0;227.0;190.842502
2016-01-19 11:00:00+00:00;190.94;191.29;190.9;191.23;194242.0;472.0;191.119195
2016-01-19 12:00:00+00:00;191.23;191.23;190.61;190.74;727254.0;1111.0;190.916704
2016-01-19 13:00:00+00:00;190.74;191.14;187.3;190.6;4342298.0;2185.0;190.565262
2016-01-19 14:00:00+00:00;190.6;190.63;187.8617;189.05;23551936.0;90873.0;189.313775
2016-01-19 15:00:00+00:00;189.05;189.99;188.71;188.71;23004438.0;107775.0;189.296606
2016-01-19 16:00:00+00:00;188.7101;189.47;188.15;188.9;25963362.0;95194.0;188.894653
2016-01-19 17:00:00+00:00;188.9;188.96;187.87;188.2276;20573368.0;77695.0;188.303616
2016-01-19 18:00:00+00:00;188.22;188.59;187.69;187.83;14524471.0;64066.0;188.095481
2016-01-19 19:00:00+00:00;187.84;187.96;186.2;186.69;25294664.0;103344.0;186.89977
2016-01-19 20:00:00+00:00;186.69;188.74;186.51;188.02;34863515.0;147520.0;187.846462
2016-01-19 21:00:00+00:00;188.02;188.25;187.4804;187.73;31950766.0;7402.0;188.027366
2016-01-19 22:00:00+00:00;187.76;187.8;187.51;187.67;1209598.0;659.0;187.583834
2016-01-19 23:00:00+00:00;187.68;188.34;187.63;188.2;419928.0;612.0;188.063718
2016-01-20 00:00:00+00:00;188.11;188.11;186.91;187.28;313374.0;1276.0;187.372737
2016-01-20 09:00:00+00:00;184.05;184.82;183.48;184.5;113853.0;336.0;184.055581
2016-01-20 10:00:00+00:00;184.55;184.65;184.08;184.18;36433.0;115.0;184.360667
2016-01-20 11:00:00+00:00;184.25;184.8;184.2;184.5;288904.0;420.0;184.436087
2016-01-20 12:00:00+00:00;184.55;184.7;184.09;184.5;767983.0;1140.0;184.417717
2016-01-20 13:00:00+00:00;184.05;185.29;184.05;185.03;2458860.0;4379.0;184.806865
2016-01-20 14:00:00+00:00;185.04;185.81;184.0;184.149;26355270.0;110217.0;184.922576
2016-01-20 15:00:00+00:00;184.14;184.45;182.3;182.34;43786593.0;175287.0;183.47896
2016-01-20 16:00:00+00:00;182.35;183.58;182.24;182.468;29172476.0;131020.0;182.941823
2016-01-20 17:00:00+00:00;182.47;182.8;181.02;182.6401;35724850.0;148629.0;181.73348
2016-01-20 18:00:00+00:00;182.65;184.515;181.77;184.11;39553037.0;152040.0;183.166618
2016-01-20 19:00:00+00:00;184.11;184.93;183.46;184.48;33114723.0;134426.0;184.153702
2016-01-20 20:00:00+00:00;184.48;187.495;184.24;185.79;61710160.0;234361.0;186.251205
2016-01-20 21:00:00+00:00;185.78;186.23;184.0749;185.77;18668828.0;8244.0;185.562476
2016-01-20 22:00:00+00:00;185.8;186.07;185.69;186.07;528350.0;590.0;185.889262
2016-01-20 23:00:00+00:00;186.07;187.0;185.82;186.6;709967.0;702.0;186.300523
2016-01-21 00:00:00+00:00;186.6;187.25;185.81;187.12;255799.0;537.0;187.043973
2016-01-21 09:00:00+00:00;185.32;185.32;184.29;185.1;14621.0;112.0;184.771046
2016-01-21 10:00:00+00:00;185.14;185.75;185.07;185.59;17034.0;69.0;185.257379
2016-01-21 11:00:00+00:00;185.4;185.62;184.72;185.19;111509.0;205.0;185.102162
2016-01-21 12:00:00+00:00;185.19;185.99;184.84;185.75;685661.0;1387.0;185.434458
2016-01-21 13:00:00+00:00;185.75;187.97;184.85;186.74;3978857.0;7184.0;187.127133
2016-01-21 14:00:00+00:00;186.73;187.16;184.64;185.11;24265393.0;107736.0;185.667255
2016-01-21 15:00:00+00:00;185.105;187.91;185.06;186.88;31612244.0;141775.0;186.918407
2016-01-21 16:00:00+00:00;186.89;188.27;186.46;188.16;23022610.0;116283.0;187.448033
2016-01-21 17:00:00+00:00;188.16;188.87;187.89;188.12;18280031.0;90533.0;188.408312
2016-01-21 18:00:00+00:00;188.1101;188.62;186.79;187.27;23918303.0;93265.0;187.567465
2016-01-21 19:00:00+00:00;187.3;187.5499;185.77;187.36;26675709.0;115918.0;186.660762
2016-01-21 20:00:00+00:00;187.365;187.68;186.305;186.68;26817052.0;121257.0;187.043496
2016-01-21 21:00:00+00:00;186.68;187.0;186.39;186.66;19235519.0;7490.0;186.700476
2016-01-21 22:00:00+00:00;186.64;186.67;186.38;186.38;524633.0;692.0;186.48025
2016-01-21 23:00:00+00:00;186.41;187.0;186.17;186.92;373131.0;788.0;186.55636
2016-01-22 00:00:00+00:00;186.94;187.44;186.42;186.97;287672.0;676.0;186.997353
2016-01-22 09:00:00+00:00;188.64;189.71;188.64;189.03;99498.0;288.0;189.322943
2016-01-22 10:00:00+00:00;188.9;189.42;188.84;189.2;42847.0;98.0;189.148686
2016-01-22 11:00:00+00:00;189.1;189.4;189.1;189.24;197733.0;238.0;189.277018
2016-01-22 12:00:00+00:00;189.23;189.59;189.04;189.34;394098.0;751.0;189.34112
2016-01-22 13:00:00+00:00;189.35;189.62;186.8;189.1;1596955.0;2805.0;189.266326
2016-01-22 14:00:00+00:00;189.08;190.29;189.07;190.24;29561367.0;112719.0;189.698536
2016-01-22 15:00:00+00:00;190.24;190.56;189.49;189.5;29015192.0;130028.0;190.118196
2016-01-22 16:00:00+00:00;189.5;189.85;188.88;189.09;19711893.0;85902.0;189.3811
2016-01-22 17:00:00+00:00;189.08;189.99;189.055;189.9361;12018052.0;51838.0;189.551679
2016-01-22 18:00:00+00:00;189.94;190.435;189.59;190.41;11615415.0;48974.0;190.029433
2016-01-22 19:00:00+00:00;190.4;190.76;189.84;190.28;20176453.0;68644.0;190.2884
2016-01-22 20:00:00+00:00;190.285;190.61;189.72;190.49;28258056.0;100049.0;190.271337
2016-01-22 21:00:00+00:00;190.49;190.57;190.01;190.45;18609919.0;10912.0;190.436658
2016-01-22 22:00:00+00:00;190.45;190.55;190.43;190.5;90680.0;262.0;190.487425
2016-01-25 09:00:00+00:00;189.7;190.18;189.37;189.87;15910.0;96.0;189.67836
2016-01-25 10:00:00+00:00;189.99;190.5;189.82;190.22;11832.0;39.0;190.32672
2016-01-25 11:00:00+00:00;190.13;190.29;189.84;190.08;46562.0;74.0;190.007402
2016-01-25 12:00:00+00:00;190.09;190.37;190.01;190.31;166402.0;247.0;190.233751
2016-01-25 13:00:00+00:00;190.28;190.52;189.25;189.35;1485760.0;2313.0;189.655646
2016-01-25 14:00:00+00:00;189.36;190.12;189.27;189.62;14425311.0;65135.0;189.66594
2016-01-25 15:00:00+00:00;189.61;190.15;189.04;189.26;18763941.0;78542.0;189.531223
2016-01-25 16:00:00+00:00;189.25;189.5;188.75;189.29;14407390.0;62385.0;189.125877
2016-01-25 17:00:00+00:00;189.29;189.66;189.045;189.6111;8043088.0;38141.0;189.373114
2016-01-25 18:00:00+00:00;189.62;190.11;189.14;189.15;11512861.0;49664.0;189.752849
2016-01-25 19:00:00+00:00;189.15;189.41;188.79;188.98;11753960.0;53509.0;189.08966
2016-01-25 20:00:00+00:00;188.98;189.21;187.41;187.66;32781243.0;131992.0;187.962798
2016-01-25 21:00:00+00:00;187.66;188.61;187.33;187.75;20149512.0;6002.0;187.620793
2016-01-25 22:00:00+00:00;187.71;187.71;187.52;187.64;415583.0;441.0;187.582096
2016-01-25 23:00:00+00:00;187.68;187.78;187.11;187.29;427037.0;539.0;187.596059
2016-01-26 00:00:00+00:00;187.33;187.49;187.1;187.27;389539.0;549.0;187.290395
2016-01-26 09:00:00+00:00;186.52;186.95;186.25;186.95;50157.0;179.0;186.534949
2016-01-26 10:00:00+00:00;186.93;187.54;186.81;187.41;82740.0;245.0;187.177952
2016-01-26 11:00:00+00:00;187.44;188.29;187.23;188.11;196750.0;570.0;187.767513
2016-01-26 12:00:00+00:00;188.08;188.53;187.74;187.9;654394.0;1145.0;188.176258
2016-01-26 13:00:00+00:00;187.87;188.5;186.43;188.3;1466613.0;2228.0;188.067687
2016-01-26 14:00:00+00:00;188.32;189.17;188.02;188.26;15013588.0;61100.0;188.557595
2016-01-26 15:00:00+00:00;188.27;189.93;188.26;189.435;18333411.0;82518.0;189.389417
2016-01-26 16:00:00+00:00;189.43;189.95;189.23;189.535;26162420.0;89144.0;189.591743
2016-01-26 17:00:00+00:00;189.54;190.49;189.53;190.109;15806783.0;55981.0;190.139441
2016-01-26 18:00:00+00:00;190.11;190.53;189.96;190.07;15923101.0;49883.0;190.208493
2016-01-26 19:00:00+00:00;190.06;190.09;189.48;189.74;11657617.0;51016.0;189.802894
2016-01-26 20:00:00+00:00;189.74;190.28;189.36;190.18;24910933.0;96262.0;189.843329
2016-01-26 21:00:00+00:00;190.18;190.25;189.37;189.4;11658399.0;6451.0;190.08609
2016-01-26 22:00:00+00:00;189.36;190.24;189.2;189.22;423105.0;767.0;189.394513
2016-01-26 23:00:00+00:00;189.22;189.45;188.74;189.28;645514.0;868.0;189.047516
2016-01-27 00:00:00+00:00;189.32;189.43;188.95;189.4;204687.0;443.0;189.197883
2016-01-27 09:00:00+00:00;189.03;189.13;188.62;188.8;34889.0;74.0;188.970985
2016-01-27 10:00:00+00:00;188.9;189.3;188.66;189.21;17770.0;59.0;188.94875
2016-01-27 11:00:00+00:00;189.09;189.27;188.67;188.91;69990.0;149.0;188.89831
2016-01-27 12:00:00+00:00;188.98;189.45;188.87;189.38;484289.0;706.0;189.246451
2016-01-27 13:00:00+00:00;189.38;189.89;188.88;189.74;1098122.0;1890.0;189.537902
2016-01-27 14:00:00+00:00;189.72;189.99;189.33;189.59;10582490.0;44837.0;189.648299
2016-01-27 15:00:00+00:00;189.58;189.69;188.55;189.22;19929840.0;97158.0;189.051528
2016-01-27 16:00:00+00:00;189.22;191.24;189.02;191.009;19578320.0;79356.0;190.330843
2016-01-27 17:00:00+00:00;190.995;191.56;190.76;190.77;12442785.0;52973.0;191.140046
2016-01-27 18:00:00+00:00;190.76;191.09;190.435;190.96;11516707.0;50372.0;190.725495
2016-01-27 19:00:00+00:00;190.96;191.49;188.37;188.58;47185567.0;202575.0;189.765797
2016-01-27 20:00:00+00:00;188.57;188.59;187.06;188.12;52183474.0;206009.0;187.801722
2016-01-27 21:00:00+00:00;188.12;188.5;187.94;188.39;12845272.0;6012.0;188.141846
2016-01-27 22:00:00+00:00;188.36;188.79;188.13;188.57;868712.0;587.0;188.427717
2016-01-27 23:00:00+00:00;188.59;188.83;187.83;187.92;369274.0;599.0;188.37571
2016-01-28 00:00:00+00:00;187.95;187.99;187.17;187.79;271364.0;699.0;187.630693
2016-01-28 09:00:00+00:00;189.7;189.9;189.21;189.46;39701.0;128.0;189.55825
2016-01-28 10:00:00+00:00;189.5;189.52;188.98;189.15;35871.0;150.0;189.156341
2016-01-28 11:00:00+00:00;189.12;189.12;187.91;188.14;193189.0;564.0;188.402647
2016-01-28 12:00:00+00:00;188.16;188.79;187.86;188.73;507187.0;1197.0;188.42233
2016-01-28 13:00:00+00:00;188.73;189.57;188.0;189.56;1846492.0;3988.0;188.743975
2016-01-28 14:00:00+00:00;189.54;190.81;188.42;189.702;20843384.0;79059.0;189.853372
2016-01-28 15:00:00+00:00;189.7;189.75;187.16;188.37;29388994.0;132385.0;188.27118
2016-01-28 16:00:00+00:00;188.38;189.27;187.77;187.79;18651577.0;91530.0;188.564208
2016-01-28 17:00:00+00:00;187.79;189.76;187.76;189.25;14388210.0;74578.0;189.053676
2016-01-28 18:00:00+00:00;189.24;189.52;188.37;188.7;15565546.0;68163.0;188.988022
2016-01-28 19:00:00+00:00;188.7;189.84;188.66;189.21;14073959.0;69564.0;189.335875
2016-01-28 20:00:00+00:00;189.21;189.67;188.94;189.14;19863225.0;88813.0;189.304291
2016-01-28 21:00:00+00:00;189.14;189.21;188.4;188.81;9278404.0;7778.0;188.987977
2016-01-28 22:00:00+00:00;188.75;188.8;188.43;188.43;160116.0;415.0;188.582723
2016-01-28 23:00:00+00:00;188.44;188.74;188.3;188.72;275044.0;333.0;188.485603
2016-01-29 00:00:00+00:00;188.72;188.83;188.42;188.51;144649.0;300.0;188.623247
2016-01-29 09:00:00+00:00;190.13;190.82;190.13;190.58;47311.0;126.0;190.477384
2016-01-29 10:00:00+00:00;190.54;190.75;189.73;190.0;42190.0;100.0;190.02901
2016-01-29 11:00:00+00:00;189.92;190.1;189.69;189.99;69095.0;84.0;189.961762
2016-01-29 12:00:00+00:00;190.04;190.38;189.83;189.84;466073.0;591.0;190.122521
2016-01-29 13:00:00+00:00;189.99;190.75;189.08;190.14;1713897.0;2926.0;189.839607
